relevant,entities,id,A,B,C,text,clean
-1,,801532972260294656,1,0,0,How my fridge broke the internet https://t.co/ZdbSS65ku6,how my fridge broke the internet
1,O ORG PRO PRO ID VUL VUL VUL,814442633418244097,0,1,0,Vuln: Oracle Fusion Middleware CVE-2016-5579 Remote Security Vulnerability https://t.co/lwIIoBxz2b,vuln oracle fusion middleware cve-2016-5579 remote security vulnerability
1,PRO PRO O O O ID ID,824323911944962057,0,1,0,SUSE SLES12 Security Update : kernel (SUSE-SU-2017:0267-1) https://t.co/t8ZPmEzAfj,suse sles12 security update kernel suse-su-2017 0267-1
-1,,820046546238521344,1,0,0,Zeroshell 3.6.0 / 3.7.0 #Remote Code #Execution https://t.co/87XSxszXTF #PacketStorm,zeroshell 3.6.0 3.7.0 remote code execution packetstorm
-1,,822446781262761985,1,1,0,#0daytoday #Image and Video Script - SQL Injection Vulnerability [webapps #exploits #Vulnerability #0day #Exploit] https://t.co/GUO328t8o1,0daytoday image and video script sql injection vulnerability webapps exploits vulnerability 0day exploit
1,PRO PRO PRO O O O ID ID,816430676354486273,0,1,0,SUSE SLED12 / SLES12 Security Update : gstreamer-plugins-good (SUSE-SU-2016:3303-1) https://t.co/4aYECAbcgr,suse sled12 sles12 security update gstreamer-plugins-good suse-su-2016 3303-1
-1,,822116307491397632,1,1,0,My Private Tutor Website Builder Script SQL Injection https://t.co/P1d6V4TpL2,my private tutor website builder script sql injection
-1,,822829025131372544,1,1,0,threatmeter: Viral Image And Video Sharing GagZone Script SQL Injection https://t.co/yPtxgty8za,threatmeter viral image and video sharing gagzone script sql injection
1,PRO PRO VUL VUL O O,805928515866460160,1,1,0,Citrix XenServer Multiple #Vulnerabilities (CTX218775) https://t.co/2OHNTJqtWa #Nessus,citrix xenserver multiple vulnerabilities ctx218775 nessus
-1,,822461784057487360,1,1,0,Vuln: GeniXCMS CVE-2017-5347 SQL Injection Vulnerability https://t.co/7vhRt9vpud #bugtraq,vuln genixcms cve-2017-5347 sql injection vulnerability bugtraq
-1,,822504818325553152,1,0,0,ZDI-17-052: Brocade Network Advisor CliMonitorReportServlet Directory Traversal Information Disclosure Vulnerabili… https://t.co/WoyX8zadbt,zdi-17-052 brocade network advisor climonitorreportservlet directory traversal information disclosure vulnerabili
-1,,822832408449851392,1,1,0,Viral Image And Video Sharing GagZone #Script #SQL #Injection https://t.co/8KEQdnBacl #PacketStorm,viral image and video sharing gagzone script sql injection packetstorm
1,O PRO PRO ID VUL VUL VUL VUL VUL O,823650791764279296,1,1,0,Vuln: Linux Kernel CVE-2017-5546 Local Denial of Service Vulnerability https://t.co/SWQlRTHYdk #bugtraq,vuln linux kernel cve-2017-5546 local denial of service vulnerability bugtraq
-1,,824650280545488896,1,0,0,"From the perfect cybercrime, to anonymous browsing: Inside the cyber criminal mind https://t.co/LQW9l8qsYq",from the perfect cybercrime to anonymous browsing inside the cyber criminal mind
-1,,822843727257354240,1,1,0,ICGames Games Site #Script 1.2 #SQL #Injection https://t.co/PmElkgaxmz #PacketStorm,icgames games site script 1.2 sql injection packetstorm
-1,,808212319637356544,1,0,0,Avant Browser #Remote #DoS #Exploit https://t.co/0hs2UaJibr #CXSECurity,avant browser remote dos exploit cxsecurity
1,O PRO PRO ID VUL VUL VUL VUL,824261311114735616,1,1,0,Vuln: Linux Kernel CVE-2017-5577 Remote Buffer Overflow Vulnerability https://t.co/ikp7m6FAlc,vuln linux kernel cve-2017-5577 remote buffer overflow vulnerability
1,PRO O VER O,804369501286342656,1,0,0,Suricata IDPE 3.2 https://t.co/lPGDItMZm5 #PacketStorm,suricata idpe 3.2 packetstorm
-1,,821922660703535104,1,1,0,Online Tshirt Design #Script #SQL #Injection https://t.co/2OH1MpWP9L #PacketStorm,online tshirt design script sql injection packetstorm
-1,,824369308440600576,1,0,0,@gruttepier A reinstall should remove any bad/corrupted pieces of data that may be causing issues with your browser. -JR,gruttepier a reinstall should remove any bad corrupted pieces of data that may be causing issues with your browser jr
1,O PRO PRO VER O VER VUL VUL O O O,824051484337782784,1,1,0,threatmeter: MySQL Cluster 7.2.x &lt; 7.2.26 Multiple DoS (January 2017 CPU) https://t.co/rZSLPQgk0O,threatmeter mysql cluster 7.2.x lt 7.2.26 multiple dos january 2017 cpu
-1,,822520403016949760,1,1,0,[webapps] - B2B Alibaba Clone Script - SQL Injection https://t.co/oRDra0brbM,webapps b2b alibaba clone script sql injection
-1,,824335873437208577,1,0,0,threatmeter: Project Zero finds Cisco WebEx vulnerability in browser extensions https://t.co/s8S3wffFSQ,threatmeter project zero finds cisco webex vulnerability in browser extensions
-1,,821171383845666816,1,1,0,MC Documentation Creator SQL Injection https://t.co/0VBGLdADFu,mc documentation creator sql injection
-1,,821394177376198656,1,0,0,dirList 0.3.0 File Upload / Command Execution https://t.co/qvV9dGjABf #PacketStorm,dirlist 0.3.0 file upload command execution packetstorm
1,PRO VER O VER O VER O VER PRO O PRO O,821795538525978624,1,0,0,Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : nvidia-graphics-drivers-304 and nvidia-graphics-drivers-340 vul… https://t.co/mpKvvlmAFZ,ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 nvidia-graphics-drivers-304 and nvidia-graphics-drivers-340 vul
-1,,821995647297581056,1,1,0,Manufacturer Website Design Script SQL Injection https://t.co/SKu0UvD1XH,manufacturer website design script sql injection
-1,,821759643810664448,1,0,0,threatmeter: Pwn2Own 2017 Expands Attack Surface Beyond the Web Browser https://t.co/vkpiRQGJkR,threatmeter pwn2own 2017 expands attack surface beyond the web browser
-1,,821800854701441029,1,0,0,"@ChuckBaggett So we can see if it is an addon, please navigate to ""about:addons"" in your browser and send a screenshot of the results! ^Josh",chuckbaggett so we can see if it is an addon please navigate to about addons in your browser and send a screenshot of the results josh
-1,,822209548802850816,1,1,0,[webapps] - Job Vacancy #Script - #SQL #Injection https://t.co/ErTWUIXoYX #ExploitDB,webapps job vacancy script sql injection exploitdb
-1,,823553545215447040,1,1,0,Vuln: GeniXCMS CVE-2017-5575 SQL Injection Vulnerability https://t.co/xyEeAbpxLd #bugtraq,vuln genixcms cve-2017-5575 sql injection vulnerability bugtraq
-1,,821833135524638720,1,1,0,#0daytoday #Study Abroad Educational Website Script - SQL Injection Vulnerability [#0day #Exploit] https://t.co/cJOwEmkHK5,0daytoday study abroad educational website script sql injection vulnerability 0day exploit
-1,,823711955001098240,1,0,0,#Firefox nsSMILTimeContainer::NotifyTimeChange() #Remote #Code Execution https://t.co/kApEy2Hxeq #PacketStorm,firefox nssmiltimecontainer notifytimechange remote code execution packetstorm
-1,,822461718324449280,1,1,0,threatmeter: #0daytoday #Video Site Creator Script - SQL Injection Vulnerability  [webapps #exploits #Vulnerabilit… https://t.co/349W6NEkAB,threatmeter 0daytoday video site creator script sql injection vulnerability webapps exploits vulnerabilit
-1,,821799443548819463,1,1,0,[webapps] - Buy and Sell Market Place Software - SQL Injection https://t.co/hBOoOQaUHZ,webapps buy and sell market place software sql injection
-1,,823981106475188226,1,1,0,threatmeter: Vuln: eClinicalWorks Patient Portal CVE-2017-5569 SQL Injection Vulnerability https://t.co/E1pbQxXlHK,threatmeter vuln eclinicalworks patient portal cve-2017-5569 sql injection vulnerability
-1,,821841933194711040,1,1,0,#0daytoday #Manufacturer Website Design Script - SQL Injection Vulnerability [webapps #exploits #Vulnerability #0d… https://t.co/4qeCK6UBfA,0daytoday manufacturer website design script sql injection vulnerability webapps exploits vulnerability 0d
-1,,824323476219568128,1,1,0,Scientific #Linux #Security #Update : squid on SL7.x x86_64 https://t.co/QMyE3iFVFl #Nessus,scientific linux security update squid on sl7.x x86 64 nessus
-1,,821795330748514305,1,1,0,"RT @kalilinux: Announcing a new Kali Linux Certification, and a new official Kali book, to be released at @BlackHatEvents USA, 2017 https:/…",rt kalilinux announcing a new kali linux certification and a new official kali book to be released at blackhatevents usa 2017 https
1,O ID O O O O PRO PRO VER O,821527406032850944,1,0,0,Critical - CVE-2015-3188 - The UI daemon in Apache Storm 0.10.0 before... https://t.co/xQeHcpYVP8,critical cve-2015-3188 the ui daemon in apache storm 0.10.0 before
1,PRO ID O O O PRO,823972414363078656,1,0,0,#Debian DLA-795-1 : tiff #security #update https://t.co/eOquIHxaN8 #Nessus,debian dla-795-1 tiff security update nessus
-1,,821773494270787586,1,1,0,threatmeter: OpenExpert 0.5.17 SQL Injection https://t.co/bH7Ac1xEzD,threatmeter openexpert 0.5.17 sql injection
1,PRO PRO VER O VER O O O O O O,824050674832908289,1,1,0,MySQL Cluster 7.3.x &lt; 7.3.9 General Subcomponent DoS (January 2017 CPU) https://t.co/WfH9pENwxS,mysql cluster 7.3.x lt 7.3.9 general subcomponent dos january 2017 cpu
-1,,821800030566748165,1,1,0,threatmeter: [webapps] - Auction Website Script - SQL Injection https://t.co/P22SM4gWJa,threatmeter webapps auction website script sql injection
-1,,801459066748841984,1,0,0,#VMware NSX Edge Information #Disclosure (VMSA-2016-0007) https://t.co/AMovnYwKWD #Nessus,vmware nsx edge information disclosure vmsa-2016-0007 nessus
1,O PRO PRO O O O O O VUL VUL VUL VUL VUL VUL VUL,806182801603235840,1,1,0,Vuln: Linux Kernel 'tcp_xmit_retransmit_queue()' Function Use After Free Denial of Service Vulnerability https://t.co/dGrXwTMUTE,vuln linux kernel tcp xmit retransmit queue function use after free denial of service vulnerability
-1,,821775439597187072,1,0,0,Keypatch 2.1 https://t.co/HuBxqcXDXu #PacketStorm,keypatch 2.1 packetstorm
1,O PRO ID VUL VUL VUL O,824286816559710208,1,0,0,Vuln: Nessus CVE-2016-9260 HTML Injection Vulnerability https://t.co/AYONuYA3ap #bugtraq,vuln nessus cve-2016-9260 html injection vulnerability bugtraq
1,PRO ID ID ID O,821182783707975680,1,0,0,#Debian #Security #Advisory 3743-2 https://t.co/ZqvK8zENQ3 #PacketStorm,debian security advisory 3743-2 packetstorm
-1,,822166743611215873,1,1,0,Talos Discloses Multiple Vulnerabilities in Aerospike NoSQL Database https://t.co/41xG5ncbSk https://t.co/7qhuhj6Rh6,talos discloses multiple vulnerabilities in aerospike nosql database
-1,,823799499449651200,1,1,0,Get a preview of the new Linux Security Fundamentals course in this tutorial series: https://t.co/nnvWjaViWy https://t.co/c6oeeHK4P4,get a preview of the new linux security fundamentals course in this tutorial series
-1,,824319707553464320,1,0,0,GLSA-201701-59 : ADOdb: Multiple #vulnerabilities https://t.co/vue2Icoc1m #Nessus,glsa-201701-59 adodb multiple vulnerabilities nessus
-1,,823976188250984448,1,0,0,#Fedora 25 : kernel (2017-e6012e74b6) https://t.co/zbc59FfPbJ #Nessus,fedora 25 kernel 2017-e6012e74b6 nessus
1,O O PRO PRO ID VUL VUL VUL,822425290227978241,1,1,0,threatmeter: Vuln: Linux Kernel CVE-2017-2583 Privilege Escalation Vulnerability https://t.co/KLkqWeEq16,threatmeter vuln linux kernel cve-2017-2583 privilege escalation vulnerability
-1,,824319706743980032,1,0,0,GLSA-201701-63 : Graphite: Multiple #vulnerabilities https://t.co/0e3BjYhBuM #Nessus,glsa-201701-63 graphite multiple vulnerabilities nessus
-1,,823526213301870596,1,0,0,Vuln: Brocade Network Advisor CVE-2016-8205 Directory Traversal Vulnerability https://t.co/DYCMAc7ZrW,vuln brocade network advisor cve-2016-8205 directory traversal vulnerability
-1,,823804536531910656,1,1,0,Pengutronix kernel hacker Jan Lübbe summarized growing security threats in embedded Linux at ELC Europe: https://t.co/1kWO45XvKB https://t.co/dX32ljUoWC,pengutronix kernel hacker jan l bbe summarized growing security threats in embedded linux at elc europe
-1,,821073731149856768,1,0,0,threatmeter: 10 Security Vulnerabilities That Broke the World Wide Web in 2016 https://t.co/EMwIn9JmHi,threatmeter 10 security vulnerabilities that broke the world wide web in 2016
-1,,821680909514670081,1,1,0,Exponent Cms 2.3.9 Sql Injection Vulnerability https://t.co/H34H6YdKOx,exponent cms 2.3.9 sql injection vulnerability
1,PRO O O O ID O,823972413616422912,1,1,0,openSUSE #Security #Update : xtrabackup (openSUSE-2017-132) https://t.co/Admf7wiUGv #Nessus,opensuse security update xtrabackup opensuse-2017-132 nessus
-1,,824579665323032576,1,0,0,"Budget 2017: IT, telecom players expect more for #cyber security, broadband https://t.co/0CzgYQizw6",budget 2017 it telecom players expect more for cyber security broadband
-1,,821795530292547584,1,1,0,Scientific Linux Security Update : qemu-kvm on SL7.x x86_64 https://t.co/UpdAwESgIH,scientific linux security update qemu-kvm on sl7.x x86 64
-1,,822277499929305088,1,0,0,Ghost Blog 0.11.3 Cross Site Scripting https://t.co/dJlCTkFIbc #PacketStorm,ghost blog 0.11.3 cross site scripting packetstorm
1,O PRO PRO ID VUL VUL VUL VUL VUL,823623474950393856,1,1,0,Vuln: Linux Kernel CVE-2016-10153 Local Denial of Service Vulnerability https://t.co/F6llJJBi5A,vuln linux kernel cve-2016-10153 local denial of service vulnerability
-1,,822461715954761731,1,1,0,threatmeter: #0daytoday #Classifieds Script - SQL Injection Vulnerability  [webapps #exploits #Vulnerability #0day… https://t.co/hdv7RizV4q,threatmeter 0daytoday classifieds script sql injection vulnerability webapps exploits vulnerability 0day
-1,,824285215505969152,1,0,0,Vuln: Nessus CVE-2016-9260 HTML Injection Vulnerability https://t.co/1YvJ0PYS1c,vuln nessus cve-2016-9260 html injection vulnerability
1,ORG PRO VER PRO ID,824323898124697600,1,1,0,Oracle Linux 6 : mysql (ELSA-2017-0184) https://t.co/aM2wUB4u11,oracle linux 6 mysql elsa-2017-0184
1,O PRO VER O VER O VER O VER O O O,801487333925285888,1,0,0,"threatmeter: Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : gst-plugins-good0.10, gst-plugins-good1.0 vulnerab… https://t.co/abYbAqCbnt",threatmeter ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 gst-plugins-good0.10 gst-plugins-good1.0 vulnerab
-1,,804377044448464897,1,0,0,Digital Whisper Electronic Magazine #78 https://t.co/WVeRzx6DL9 #PacketStorm,digital whisper electronic magazine 78 packetstorm
-1,,824376451847880704,1,0,0,Trump's FCC Chairman Pick Ajit Pai Vows To Close Broadband 'Digital Divide' https://t.co/MlhXkq0LIn,trump s fcc chairman pick ajit pai vows to close broadband digital divide
-1,,821831723289755648,1,1,0,#0daytoday #Questions and Answers Script 1.1.3 - SQL Injection Vulnerability [webapps #exploits #Vulnerability… https://t.co/SstpeePm1Y,0daytoday questions and answers script 1.1.3 sql injection vulnerability webapps exploits vulnerability
1,O ORG ID ID ORG O O O VUL VUL VUL VUL O,823983742389600256,1,0,0,Bugtraq: #Cisco #Security #Advisory: Cisco WebEx Browser Extension Remote Code Execution Vulnerability https://t.co/HsbD1Gq2NI #bugtraq,bugtraq cisco security advisory cisco webex browser extension remote code execution vulnerability bugtraq
1,PRO PRO VER O VER O O VUL VUL O O O,824050671880208384,1,1,0,MySQL Cluster 7.2.x &lt; 7.2.27 NDBAPI Subcomponent Buffer Overflow (January 2017 CPU) https://t.co/eRPvpZOFtP,mysql cluster 7.2.x lt 7.2.27 ndbapi subcomponent buffer overflow january 2017 cpu
-1,,823578412136677377,1,1,0,Gentoo Linux Security Advisory 201701-55 https://t.co/KfnZzLOtM9 #advisory,gentoo linux security advisory 201701-55 advisory
-1,,824292666502508545,1,0,0,Galois Seeks Submissions to DARPA-Sponsored Software Reverse Engineering Prevention Challenges https://t.co/HiDsqg5K1V,galois seeks submissions to darpa-sponsored software reverse engineering prevention challenges
1,O O PRO PRO O O O O VUL VUL VUL VUL VUL VUL VUL,823490766819434496,1,1,0,threatmeter: Vuln: Linux Kernel 'sound/core/pcm_lib.c' Local Use After Free Memory Corruption Vulnerability https://t.co/rwFPLSVlu9,threatmeter vuln linux kernel sound core pcm lib.c local use after free memory corruption vulnerability
1,O PRO PRO ID VUL VUL VUL VUL VUL O,823635188508786688,1,1,0,Vuln: Linux Kernel CVE-2017-5548 Local Denial of Service Vulnerability https://t.co/7fhoHHsqGB #bugtraq,vuln linux kernel cve-2017-5548 local denial of service vulnerability bugtraq
-1,,823733476180508672,1,1,0,CVE-2017-5575 SQL injection vulnerability in inc/lib/Options.class.php in GeniXCMS before 1.0.0 allows remote atta… https://t.co/bTThoQutX9,cve-2017-5575 sql injection vulnerability in inc lib options.class.php in genixcms before 1.0.0 allows remote atta
-1,,823808627563757568,1,0,0,Browser User Interface Security Threatshttps://t.co/M85arHM3rt#securityaffairs #Browser #hacking,browser user interface security browser hacking
1,O ID O PRO VUL VUL,823614550427705346,1,1,0,threatmeter: GLSA-201701-51 : DBD::mysql: Multiple vulnerabilities https://t.co/BB00rzAfnY,threatmeter glsa-201701-51 dbd mysql multiple vulnerabilities
-1,,824361105011130369,1,0,0,threatmeter: Cisco WebEx Browser Extension Remote Code Execution https://t.co/zlrQjA8K5j,threatmeter cisco webex browser extension remote code execution
1,PRO VER O VER O VER O VER O O ID PRO,823979965129498624,1,0,0,#Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS / 16.10 : pcsc-lite #vulnerability (USN-3176-1) https://t.co/OmAZZ7bdJ3 #Nessus,ubuntu 12.04 lts 14.04 lts 16.04 lts 16.10 pcsc-lite vulnerability usn-3176-1 nessus
1,PRO ID O O O,823972791351410688,1,0,0,Debian DLA-795-1 : tiff security update https://t.co/QlEYsaF2vC,debian dla-795-1 tiff security update
1,PRO PRO ID ID ID O,823579424385855488,1,1,0,Gentoo Linux Security Advisory 201701-49 https://t.co/cUX2fnuUUW #advisory,gentoo linux security advisory 201701-49 advisory
1,O O O ID ID PRO O O,822343510531702785,1,1,0,threatmeter: Bugtraq: [SECURITY] [DSA 3767-1] mysql-5.5 security update https://t.co/8nIF1s31jM,threatmeter bugtraq security dsa 3767-1 mysql-5.5 security update
-1,,824553983284883459,1,1,0,Designed by Ossis SQL Injection https://t.co/szfF0GB0dL,designed by ossis sql injection
1,O O PRO PRO ID VUL VUL VUL VUL VUL,823639367214395392,1,1,0,threatmeter: Vuln: Linux Kernel CVE-2017-5548 Local Denial of Service Vulnerability https://t.co/g36gCn5NvT,threatmeter vuln linux kernel cve-2017-5548 local denial of service vulnerability
-1,,823625126046371840,1,0,0,#Fedora 25 : groovy (2017-cc0e0daf0f) https://t.co/6yPGrDZ6u3 #Nessus,fedora 25 groovy 2017-cc0e0daf0f nessus
-1,,822878798630809600,1,0,0,Using this browser setting leaves you vulnerable to hackers https://t.co/laxAjnduA3,using this browser setting leaves you vulnerable to hackers
-1,,824851485720604672,1,1,0,KB Affiliate Referral PHP Script 1.0 SQL Injection https://t.co/Dfew6mno6N,kb affiliate referral php script 1.0 sql injection
-1,,821995664641028096,1,1,0,iTechScripts Video Sharing Script 4.93 Cross Site Scripting / SQL Injection https://t.co/SY8K0mXUjc,itechscripts video sharing script 4.93 cross site scripting sql injection
-1,,824810414361935872,1,1,0,Are you a Linux Foundation Certified Sysadmin/Engineer? What have YOU done w/ certification? Tag #CertSuperstar to share &amp; win prizes! https://t.co/EopgR9LuPD,are you a linux foundation certified sysadmin engineer what have you done w certification tag certsuperstar to share amp win prizes
1,PRO VER O VER O VER O PRO PRO PRO PRO O PRO,801485499793690624,1,0,0,"#Ubuntu 12.04 LTS / 14.04 LTS / 16.04 LTS : python2.7, python3.2, python3.4, python3.5 #vulnerabilities (... https://t.co/u9QM5F90MV #Nessus",ubuntu 12.04 lts 14.04 lts 16.04 lts python2.7 python3.2 python3.4 python3.5 vulnerabilities nessus
-1,,809472240853118976,1,0,0,"@superReBaL123 Hmm. Just to confirm, are you experiencing this in another browser? Keep us posted.",superrebal123 hmm just to confirm are you experiencing this in another browser keep us posted.
-1,,824867065894809602,1,1,0,KB Login Authentication Script 1.1 SQL #Injection https://t.co/QdrdAxZrVy #PacketStorm,kb login authentication script 1.1 sql injection packetstorm
-1,,821989193391996929,1,0,0,@jacoblindgren11 welcome back and happy browsing! -BW,jacoblindgren11 welcome back and happy browsing bw
-1,,824941424357556224,1,0,0,"@schtobia In the meantime, can you clear your browser cache and cookies, then retry. https://t.co/06b1QV4J7I",schtobia in the meantime can you clear your browser cache and cookies then retry.
-1,,808325567955075072,1,0,0,#Tor Project released #an alpha version of the Sandboxed Tor Browser https://t.co/cMOQjvzvap #SecurityAffairs,tor project released an alpha version of the sandboxed tor browser securityaffairs
-1,,809476900313673728,1,0,0,Nidesoft MP3 Converter 2.6.18 Buffer #Overflow https://t.co/so3my8pbKH #PacketStorm,nidesoft mp3 converter 2.6.18 buffer overflow packetstorm
-1,,803271008555675648,1,0,0,ImageMagick 7.x &lt; 7.0.3-6 WaveletDenoiseImage() Heap Buffer #Overflow RCE https://t.co/1HqbeCy0i2 #Nessus,imagemagick 7.x lt 7.0.3-6 waveletdenoiseimage heap buffer overflow rce nessus
-1,,803429182512525312,1,0,0,SANS Internet Storm Center: Notorious IoT botnets weaponize new flaw found in millions of home routers (ArsTechnic… https://t.co/r90wZNjD8P,sans internet storm center notorious iot botnets weaponize new flaw found in millions of home routers arstechnic
1,VUL VUL O O PRO PRO O PRO O,823286946868903936,1,1,0,"Database Attacks Spread To CouchDB, Hadoop, and ElasticSearch Servers https://t.co/LKaLzGyW1E",database attacks spread to couchdb hadoop and elasticsearch servers
-1,,824966361453621249,1,1,0,threatmeter: eClinicalWorks healowwork 8.0 Build 8 EmployeePortalServlet select_loadfile() sql injection https://t.co/H2HP4rtdqI,threatmeter eclinicalworks healowwork 8.0 build 8 employeeportalservlet select loadfile sql injection
-1,,824513327904817152,1,1,0,threatmeter: Shengtuo Information Technology website management system Sql Injection Vulnerability https://t.co/cbmbuaNMUG,threatmeter shengtuo information technology website management system sql injection vulnerability
-1,,801475738717265920,1,0,0,Opera Browser Asked to Blacklist Pirate Sites in 'Turbo Mode' https://t.co/Yk6hdB6Pk7,opera browser asked to blacklist pirate sites in turbo mode
-1,,824853011381968896,1,1,0,threatmeter: Imperial Commercial Cooking Equipment SQLi https://t.co/g6jC15nPm2,threatmeter imperial commercial cooking equipment sqli
-1,,809559947360862208,1,0,0,#IBM Domino 8.5.x &lt; 8.5.3 Fix Pack 6 Interim Fix 15 / 9.0.x &lt; 9.0.1 Fix Pack 7 Interim Fix 1 Multiple #Vu... https://t.co/dAnv7kl9xz #Nessus,ibm domino 8.5.x lt 8.5.3 fix pack 6 interim fix 15 9.0.x lt 9.0.1 fix pack 7 interim fix 1 multiple vu nessus
-1,,803384261810143232,1,0,0,Core FTP LE 2.2 Build 1883 #Buffer #Overflow https://t.co/zX6cjHnJHa #PacketStorm,core ftp le 2.2 build 1883 buffer overflow packetstorm
-1,,824852996227870720,1,1,0,threatmeter: PHPback Cross Site Scripting / SQL Injection https://t.co/TK1yQRaGF1,threatmeter phpback cross site scripting sql injection
1,O PRO PRO ID VUL VUL VUL VUL VUL VUL,824905860371533824,1,1,0,Vuln: Linux Kernel CVE-2016-9576 Use After Free Memory Corruption Vulnerability https://t.co/pILlx7tvJW,vuln linux kernel cve-2016-9576 use after free memory corruption vulnerability
-1,,807317674975895552,1,0,0,Dell SonicWALL Global Management System (GMS) / Analyzer Universal Management Appliance or Host (UMA / UM... https://t.co/XkF2JgI8YW #Nessus,dell sonicwall global management system gms analyzer universal management appliance or host uma um nessus
1,O PRO O O O PRO O VUL VUL VUL,809718560465489920,1,0,0,threatmeter: Ubuntu’s Crash Report Tool Allows Remote Code Execution https://t.co/N8YWJhMOEp,threatmeter ubuntu s crash report tool allows remote code execution
-1,,822427868651225088,1,0,0,"@CreativeMartial What exactly is the problem, and what is your site's address? Have you tried clearing your browser cache &amp; cookies?",creativemartial what exactly is the problem and what is your site s address have you tried clearing your browser cache amp cookies
-1,,824700963919269888,1,0,0,GLSA-201701-64 : https://t.co/i1xS5MkvMr X Server: Multiple #vulnerabilities https://t.co/0IvsodgIqt #Nessus,glsa-201701-64 x server multiple vulnerabilities nessus
-1,,822112564729511938,1,0,0,US-CERT Warns About SMB Zero-Day Exploit Sold By The Shadow Brokers https://t.co/SSSReZQMdP,us-cert warns about smb zero-day exploit sold by the shadow brokers
1,PRO VER VER O ID ID,803663759797587968,1,1,0,CentOS 6 / 7 : expat (CESA-2016:2824) https://t.co/kvkRyvQrxA,centos 6 7 expat cesa-2016 2824
-1,,822092528899866624,1,0,0,Tenda ADSL2/2+ Modem D820R Unauthenticated #Remote DNS Change https://t.co/atsuyV3Lqh #PacketStorm,tenda adsl2 2 modem d820r unauthenticated remote dns change packetstorm
1,O PRO PRO ID VUL VUL VUL VUL VUL,825110160087486464,1,1,0,Vuln: Linux Kernel CVE-2017-5551 Local Denial of Service Vulnerability https://t.co/lR0ROuDe1W,vuln linux kernel cve-2017-5551 local denial of service vulnerability
-1,,824716067717074944,1,0,0,#Fedora 24 : 2:qemu (2017-12394e2cc7) https://t.co/QY9rlRCnfg #Nessus,fedora 24 2 qemu 2017-12394e2cc7 nessus
1,O PRO VER O ID ID,803304361514455040,1,1,0,threatmeter: CentOS 7 : memcached (CESA-2016:2819) https://t.co/fFI3En1TxJ,threatmeter centos 7 memcached cesa-2016 2819
-1,,808726889296695296,1,0,0,Open Service Broker API Launches as Industry Standard: https://t.co/39MZt6qkvI https://t.co/2a0IolrLMh,open service broker api launches as industry standard
-1,,802920429442781184,1,0,0,IoT modules and SBCs can often be used interchangeably; learn more from Eric Brown: https://t.co/97bUa3YiDW https://t.co/EUEc86fOHg,iot modules and sbcs can often be used interchangeably learn more from eric brown
-1,,824708523552604165,1,1,0,"Scientific #Linux #Security Update : #firefox on SL5.x, SL6.x, SL7.x i386/x86_64 https://t.co/S7X89NZPUp #Nessus",scientific linux security update firefox on sl5.x sl6.x sl7.x i386 x86 64 nessus
-1,,822864161914884096,1,1,0,threatmeter: N-IDEA SQL Injection https://t.co/QAMFeG0G4J,threatmeter n-idea sql injection
1,O O PRO O O O O VUL VUL,824507086377811968,1,1,0,Several thousand Linux devices infected with the Linux.Proxy.10 Trojan https://t.co/RuPtmG1h4m,several thousand linux devices infected with the linux.proxy.10 trojan
-1,,808206076638334976,1,0,0,ctools Upload File Browser  https://t.co/SAmvycFObU,ctools upload file browser
-1,,816411428408139776,1,0,0,@pxtricixcxmpos What is the site URL? Can you try to upload in a different browser?,pxtricixcxmpos what is the site url can you try to upload in a different browser
-1,,822025735539933185,1,0,0,"US-CERT - Warning, Shadow Brokers Hackers are offering an SMB Zero-Day exploit https://t.co/1fc6iFn29R",us-cert warning shadow brokers hackers are offering an smb zero-day exploit
1,O O PRO ID VUL VUL VUL VUL VUL,809507114695741440,1,1,0,threatmeter: Vuln: MongoDB CVE-2016-3104 Remote Denial of Service Vulnerability https://t.co/WLQIiFEBVr,threatmeter vuln mongodb cve-2016-3104 remote denial of service vulnerability
-1,,824583325864058881,1,0,0,@JCurtisDrums Images are uploading normally for me. Can you please try clearing your browser cache &amp; cookies and see if that helps?,jcurtisdrums images are uploading normally for me can you please try clearing your browser cache amp cookies and see if that helps
1,PRO ID O O O,824697520051945478,1,0,0,Debian DSA-3771-1 : firefox-esr - security update https://t.co/8iVsTcqnmh,debian dsa-3771-1 firefox-esr security update
-1,,816638686989352961,1,0,0,threatmeter: Bromium Wins 2016 Government Security News Homeland Security Awards https://t.co/F3Fw0DkXfE,threatmeter bromium wins 2016 government security news homeland security awards
1,PRO ID O O O,807281763697524736,1,0,0,Debian DLA-738-1 : spip security update https://t.co/QlTmyLLdHA,debian dla-738-1 spip security update
1,PRO ID ID ID O,805071778989166592,1,0,0,Ubuntu Security Notice USN-3148-1 https://t.co/DS2yliTZgJ #advisory,ubuntu security notice usn-3148-1 advisory
