relevant,entities,id,A,B,C,text,clean
1,O O ID PRO PRO VER VUL VUL VUL O ORG O,841304314916306944,1,1,0,threatmeter: The CVE-2017-5638 Apache Struts 2 command execution flaw affects Cisco products https://t.co/UM640Gf5Yt,threatmeter the cve-2017-5638 apache struts 2 command execution flaw affects cisco products
1,O ORG PRO PRO ID VUL VUL VUL,839813816149917696,0,1,1,Vuln: Oracle Java SE CVE-2017-3289 Remote Security Vulnerability https://t.co/LS9BE6Qnrc,vuln oracle java se cve-2017-3289 remote security vulnerability
1,O ORG PRO VER VER VER O PRO VER VER VUL VUL,841989487253172224,0,0,1,threatmeter: Microsoft Windows Vista SP2/7 SP1/Server 2008 SP2 privilege escalation https://t.co/DQwm0LSW2a,threatmeter microsoft windows vista sp2 7 sp1 server 2008 sp2 privilege escalation
-1,,841638084424957952,0,0,1,RT @gmillard: In @TenableSecurity new Dublin office for a couple of days. Amazing to see us move from a small managed office to a huge wate…,rt gmillard in tenablesecurity new dublin office for a couple of days amazing to see us move from a small managed office to a huge wate
-1,,839215408683053056,0,0,1,WordPress 4.7.3 Patches Half-Dozen Vulnerabilities https://t.co/asAEj03bkU,wordpress 4.7.3 patches half-dozen vulnerabilities
1,PRO VER VER VER O ID,841732500212895745,0,0,1,RHEL 5 / 6 / 7 : thunderbird (RHSA-2017:0498) https://t.co/hTBhR03iiQ,rhel 5 6 7 thunderbird rhsa-2017 0498
1,ORG O O O O O PRO VER O,842040872552304640,0,0,1,Microsoft Issues 30 Day Warning for Windows Vista EOL https://t.co/6VdrijXxGJ,microsoft issues 30 day warning for windows vista eol
-1,,837040759727620097,0,0,1,"Basic Encryption, In Small(ish) Words: Ed Felten, Ph.D., has written a superb encryption primer… https://t.co/6jmgBfcVg4 #infosec",basic encryption in small ish words ed felten ph.d has written a superb encryption primer infosec
1,O ORG PRO O ID VUL VUL VUL VUL VUL,842073936280055808,0,0,1,Vuln: Microsoft Windows Hyper-V CVE-2017-0098 Remote Denial of Service Vulnerability https://t.co/wgkl288qjf,vuln microsoft windows hyper-v cve-2017-0098 remote denial of service vulnerability
1,O ORG PRO O ID VUL VUL VUL VUL VUL,842073932064776192,0,0,1,Vuln: Microsoft Windows Hyper-V CVE-2017-0097 Remote Denial of Service Vulnerability https://t.co/M0FjKwkA6p,vuln microsoft windows hyper-v cve-2017-0097 remote denial of service vulnerability
1,O PRO VER O O ID,836300031787413510,0,1,0,threatmeter: OracleVM 3.3 : Unbreakable / etc (OVMSA-2017-0045) https://t.co/shSbVz3Mo2,threatmeter oraclevm 3.3 unbreakable etc ovmsa-2017-0045
1,O ORG PRO PRO O PRO ID VUL VUL VUL,821511349629059073,0,1,1,Vuln: Oracle Java SE and JRockit CVE-2016-5547 Remote Security Vulnerability https://t.co/dvYP1ajptC,vuln oracle java se and jrockit cve-2016-5547 remote security vulnerability
-1,,841592343119745024,1,1,0,#0daytoday #Joomla Simple Membership 3.3.3 Component - userId Parameter SQL Injection Vulnerability [#0day #Exploi… https://t.co/dcaJvGM68X,0daytoday joomla simple membership 3.3.3 component userid parameter sql injection vulnerability 0day exploi
1,ORG O VER VUL VUL VUL VUL,836351797736394752,0,0,1,SAP Sapconsole 7.30 Remote Code Execution Vulnerability https://t.co/kGA563eAt2,sap sapconsole 7.30 remote code execution vulnerability
1,O PRO PRO VER O O O O O VUL VUL VUL O O O O,839772880946753536,1,1,0,Patch Apache Struts 2 Now! Hackers are exploiting a remote code execution zero-day in the wild https://t.co/C7j4ESr3qC,patch apache struts 2 now hackers are exploiting a remote code execution zero-day in the wild
1,O PRO PRO O O O O O O O,839810415999746048,1,1,0,New Apache Struts Zero-Day Vulnerability Being Exploited in the Wild https://t.co/3xrKK4quP6,new apache struts zero-day vulnerability being exploited in the wild
1,O PRO PRO VER VER VER VER O O O O VUL VUL,839793909765144577,1,1,0,threatmeter: Apache Struts up to 2.3.31/2.5.10 Jakarta Multipart Parser Content-Type privilege escalation https://t.co/cXHqEav3tH,threatmeter apache struts up to 2.3.31 2.5.10 jakarta multipart parser content-type privilege escalation
1,PRO PRO VER O O O ORG PRO O O O O O O O O O O O,841676188514996224,1,1,0,"Apache Struts 2 Bug Bites Canada, Cisco, VMware, And Others: This post doesn’t have enough text content… https://t.co/6ukwzzrbmu #infosec",apache struts 2 bug bites canada cisco vmware and others this post doesn t have enough text content infosec
-1,,839193962908905472,0,0,1,"Upgrade to v4.7.3, WordPress users advised https://t.co/yJFQUewzYo",upgrade to v4.7.3 wordpress users advised
1,PRO PRO VER O O O ORG PRO O O,841676215576645632,1,1,0,"Apache Struts 2 Bug Bites Canada, Cisco, VMware, And Others https://t.co/eZqvTJPIhP",apache struts 2 bug bites canada cisco vmware and others
1,O ORG PRO O O VUL VUL O,842069158187565056,0,0,1,[dos] - #Adobe #Flash - Metadata Parsing Out-of-Bounds Read https://t.co/0O1RJLW7mg #ExploitDB,dos adobe flash metadata parsing out-of-bounds read exploitdb
1,O O O O O O O O O O O PRO O,836418177529630721,1,1,0,"Two million recordings of kids, parents leaked from cloud-connected toys' crappy MongoDB https://t.co/OJqn8FuTn5 #TheRegister",two million recordings of kids parents leaked from cloud-connected toys crappy mongodb theregister
1,ID O O O O PRO PRO ID O VER O O O,841925313395322881,0,0,1,MS17-017 – Important: Security Update for Windows Kernel (4013081) – Version: 1.0: Severity Rating… https://t.co/JENZvRUTvd #infosec,ms17-017 important security update for windows kernel 4013081 version 1.0 severity rating infosec
1,O ORG PRO O ID VUL VUL VUL VUL VUL,842075581617451021,0,0,1,Vuln: Microsoft Windows Hyper-V CVE-2017-0097 Remote Denial of Service Vulnerability https://t.co/6QNZyqk4eO,vuln microsoft windows hyper-v cve-2017-0097 remote denial of service vulnerability
1,PRO PRO O O O O O O O O VUL VUL VUL VUL O,839750893973213184,1,1,0,Apache Struts Vulnerability Exploited in the Wild: A high severity remote code execution (RCE… https://t.co/LJq0OPFHwY #infosec,apache struts vulnerability exploited in the wild a high severity remote code execution rce infosec
1,O O ORG PRO VUL VUL VUL VUL VUL,842103900832464900,0,0,1,threatmeter: Vuln: SAP HANA Unspecified Denial of Service Vulnerability https://t.co/MiTTFZJMxb,threatmeter vuln sap hana unspecified denial of service vulnerability
1,O O PRO PRO O VER O O VUL VUL VUL VUL,809507117417820160,1,1,0,threatmeter: Vuln: Linux Kernel 'arch/x86/kvm/vmx.c' Denial of Service Vulnerability https://t.co/Pbd6fXd2lY,threatmeter vuln linux kernel arch x86 kvm vmx.c denial of service vulnerability
1,PRO PRO VER O O O O O O O,841250573110398976,1,1,0,Apache Struts 2 zero-day is being exploited in the wild https://t.co/9aqCfyx1dp,apache struts 2 zero-day is being exploited in the wild
1,O O ORG PRO O O O O O O,841733989169782784,0,0,1,threatmeter: Latest Google Chrome update patches 9 high severity bugs https://t.co/2ao0WFMyTj,threatmeter latest google chrome update patches 9 high severity bugs
1,O PRO PRO ID VUL VUL VUL VUL VUL,837010880663588867,1,1,0,Vuln: Linux Kernel CVE-2016-9806 Local Denial of Service Vulnerability https://t.co/ck5znS1qT9,vuln linux kernel cve-2016-9806 local denial of service vulnerability
1,PRO O O O ID,839226014962155521,0,1,0,openSUSE Security Update : bind (openSUSE-2017-314) https://t.co/eDKjsLbQ3M,opensuse security update bind opensuse-2017-314
1,ORG PRO PRO VER VUL VUL VUL VUL,840309350098976768,0,0,1,Microsoft Windows Server 2008 Elevation Gain privileges Vulnerability https://t.co/H06k5BaYIJ,microsoft windows server 2008 elevation gain privileges vulnerability
1,O PRO PRO ID VUL VUL VUL PRO PRO ID O,842408581412593664,0,1,0,Vuln: Apache Tomcat CVE-2016-8745 Information Disclosure Vulnerability: Apache Tomcat CVE-2016-8745… https://t.co/Mn18LAqIfr #infosec,vuln apache tomcat cve-2016-8745 information disclosure vulnerability apache tomcat cve-2016-8745 infosec
1,ORG PRO VER O O O O O O O O O O O,836338903254626307,0,0,1,#Google #Chrome 56's #crypto tweak 'borked thousands of computers' using Bluecoat security https://t.co/FPpb2VsWLW #TheRegister,google chrome 56 s crypto tweak borked thousands of computers using bluecoat security theregister
1,O ORG PRO O ID VUL VUL VUL VUL VUL ORG PRO O,842076714587033600,0,0,1,Vuln: Microsoft Windows Hyper-V CVE-2017-0076 Remote Denial of Service Vulnerability: Microsoft Windows… https://t.co/qJIAbrhOWc #infosec,vuln microsoft windows hyper-v cve-2017-0076 remote denial of service vulnerability microsoft windows infosec
1,O ORG PRO PRO VER PRO VUL VUL VUL,839569983978016781,1,1,1,threatmeter: Adobe Flash Player 11.2.202.635 Linux Execute Code Vulnerability https://t.co/jhKu11Trgt,threatmeter adobe flash player 11.2.202.635 linux execute code vulnerability
1,ORG O O O PRO PRO,841706134268436482,0,0,1,"Adobe Patches Vulnerabilities in Flash, Shockwave https://t.co/u9Gz6DWLrN",adobe patches vulnerabilities in flash shockwave
1,O O O O O O ORG O O O PRO VER O O O O,842058916221468673,0,0,1,Patch Tuesday: Delayed Update Arrives As Microsoft Signals End Of Windows Vista: Welcome back. Delayed… https://t.co/WcV32sMs6f #infosec,patch tuesday delayed update arrives as microsoft signals end of windows vista welcome back delayed infosec
1,O O PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL,839848125032460289,1,1,0,threatmeter: Vuln: Linux kernel CVE-2017-6346 Use After Free Local Denial of Service Vulnerability https://t.co/qy1OWgX18W,threatmeter vuln linux kernel cve-2017-6346 use after free local denial of service vulnerability
-1,,841701710561202176,0,0,1,"@jhamby We love your support, Jake! Which features are you enjoying the most in Windows 10 at the moment?",jhamby we love your support jake which features are you enjoying the most in windows 10 at the moment
1,O PRO ID PRO O O,839907167981486082,1,1,0,threatmeter: Debian DSA-3804-1 : linux - security update https://t.co/D1Li2Mn8YG,threatmeter debian dsa-3804-1 linux security update
1,ID O O O O PRO PRO ID O VER,841723694737195009,0,0,1,MS17-017 - Important: Security Update for Windows Kernel (4013081) - Version: 1.0 https://t.co/9Ullc1HSav,ms17-017 important security update for windows kernel 4013081 version 1.0
1,ID O O O O O PRO PRO ID O VER,842363564191039489,0,0,1,MS17-006 – Critical: Cumulative Security Update for Internet Explorer (4013073) – Version: 1.0 https://t.co/J2EuXc95vV,ms17-006 critical cumulative security update for internet explorer 4013073 version 1.0
1,O ORG PRO O O ID VUL VUL VUL VUL O,841770949460410368,0,0,1,#Vuln: #Microsoft #Windows Graphics Component CVE-2017-0073 Local Information Disclosure Vulnerability https://t.co/qFOPU2QrBj #bugtraq,vuln microsoft windows graphics component cve-2017-0073 local information disclosure vulnerability bugtraq
1,ORG PRO O VUL VUL ID,841960797605625856,0,0,1,Microsoft Windows Uniscribe information disclosure [CVE-2017-0115] https://t.co/9AEfY6e4Na,microsoft windows uniscribe information disclosure cve-2017-0115
1,O ORG O O O O PRO O PRO,842052355159920640,0,0,1,threatmeter: Adobe Fixed Critical Vulnerabilities in Flash and Shockwave https://t.co/fZBeul6dGD,threatmeter adobe fixed critical vulnerabilities in flash and shockwave
-1,,841604222093275136,0,0,1,Windows Vista has just 30 days to live https://t.co/N6t4GMkHtU,windows vista has just 30 days to live
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL O O,841787295065899009,0,0,1,Vuln: Adobe Flash Player APSB17-07 Multiple Use After Free Remote Code Execution Vulnerabilities https://t.co/EtVl4VLKtv #bugtraq,vuln adobe flash player apsb17-07 multiple use after free remote code execution vulnerabilities bugtraq
1,PRO PRO VER PRO O VUL O O,836255854705819648,1,1,0,#Linux Kernel 4.4.0 #Ubuntu DCCP Double-Free #Crash https://t.co/ZVohsbn1MQ #PacketStorm,linux kernel 4.4.0 ubuntu dccp double-free crash packetstorm
1,O PRO PRO O O VUL VUL VUL VUL VUL VUL VUL,839137237149212672,1,1,0,Vuln: Linux Kernel 'tuners/tuner-xc2028.c' Local Use After Free Memory Corruption Vulnerability https://t.co/XybEwQxVAk,vuln linux kernel tuners tuner-xc2028.c local use after free memory corruption vulnerability
-1,,839929984756101120,0,0,1,Vuln: IBM Tivoli System Automation for Multiplatforms Local Privilege Escalation Vulnerability https://t.co/ZaIXxE2b6c,vuln ibm tivoli system automation for multiplatforms local privilege escalation vulnerability
1,O ID PRO,836964615745589248,1,0,0,threatmeter: CVE-2016-9259 (nessus) https://t.co/zFavJCxlaH,threatmeter cve-2016-9259 nessus
1,O ORG PRO PRO O PRO ID VUL VUL VUL VUL VUL,836625024266096641,0,0,1,Vuln: Adobe Flash Player and AIR APSB16-08 Multiple Unspecified Integer Overflow Vulnerabilities https://t.co/Qt8MQ4od7m,vuln adobe flash player and air apsb16-08 multiple unspecified integer overflow vulnerabilities
1,O ORG PRO PRO ID VUL VUL VUL,841725790748344320,0,0,1,Vuln: Adobe Flash Player CVE-2017-3000 Information Disclosure Vulnerability https://t.co/uhhFUPLTRu,vuln adobe flash player cve-2017-3000 information disclosure vulnerability
-1,,840963396640112640,1,1,0,Travel Tours Script 2.0 SQL Injection https://t.co/GpGPItbOQY,travel tours script 2.0 sql injection
1,O ORG PRO O VUL VUL ID,841961735191986182,0,0,1,threatmeter: Microsoft Windows Uniscribe information disclosure [CVE-2017-0122] https://t.co/jvV5vYdmKo,threatmeter microsoft windows uniscribe information disclosure cve-2017-0122
1,O PRO ID PRO O O,836300011881254913,1,0,0,threatmeter: Debian DSA-3796-1 : apache2 - security update https://t.co/Wa3bi1bsPu,threatmeter debian dsa-3796-1 apache2 security update
1,PRO PRO VER VER VER O O O VUL VUL VUL,839400486247755777,1,1,0,Linux Kernel up to 4.10.1 drivers/tty/n_hdlc.c denial of service https://t.co/sXxDswIrS9,linux kernel up to 4.10.1 drivers tty n hdlc.c denial of service
1,PRO VER VER VER O ID O,841733208987246592,1,0,1,RHEL 5 / 6 / 7 : thunderbird (RHSA-2017:0498) https://t.co/zoHQ3mzyP8 #Nessus,rhel 5 6 7 thunderbird rhsa-2017 0498 nessus
1,O ID ORG PRO VUL VUL VUL VUL ID,842429835725164544,0,0,1,threatmeter: (MS16-133) Microsoft Office Memory Denial of Service (3199168) https://t.co/yoictfDv22,threatmeter ms16-133 microsoft office memory denial of service 3199168
1,O ORG PRO O O ID VUL VUL VUL VUL,841774137425186830,0,0,1,Vuln: Microsoft Windows Graphics Component CVE-2017-0073 Local Information Disclosure Vulnerability https://t.co/lfLG7oN7yy,vuln microsoft windows graphics component cve-2017-0073 local information disclosure vulnerability
1,O ORG PRO PRO VER VUL VUL VUL VUL VUL VUL VUL VUL,841398073578442753,0,0,1,threatmeter: Microsoft Windows Server 2016 Bypass a restriction or similar Obtain Information Vulnerability https://t.co/qjpnA9ChzN,threatmeter microsoft windows server 2016 bypass a restriction or similar obtain information vulnerability
1,O VUL VUL O O O PRO O O O,839481936762535938,0,0,1,threatmeter: Spora ransomware disguises under fake Chrome Font Pack update https://t.co/6K7dDarEbT,threatmeter spora ransomware disguises under fake chrome font pack update
1,O ORG O O O O O O O ORG O PRO O,836910278709248000,1,0,0,threatmeter: Google's Project Zero outs 'severe' vulnerability in Microsoft's Edge browser https://t.co/OUkhmjtPg7,threatmeter google s project zero outs severe vulnerability in microsoft s edge browser
1,O ORG ORG PRO O O ID VUL VUL VUL,836896088930017281,0,1,1,Vuln: Red Hat CloudForms Management Engine CVE-2017-2632 Privilege Escalation Vulnerability https://t.co/Vm0fMMM1Rc,vuln red hat cloudforms management engine cve-2017-2632 privilege escalation vulnerability
1,ORG O O VUL VUL VUL O PRO O,841692976753627140,0,0,1,Adobe fixes six code execution bugs in #FlashPlayer - https://t.co/ahHbaVESvI #PatchTuesday https://t.co/gThogAhIaB,adobe fixes six code execution bugs in flashplayer patchtuesday
-1,,839453179318194176,1,1,0,MLM Forced Matrix 2.0.7 #SQL #Injection https://t.co/QZFjRIkOzZ #CXSECurity,mlm forced matrix 2.0.7 sql injection cxsecurity
1,O PRO PRO ID VUL VUL VUL VUL,842065381699158016,1,1,0,Vuln: Apache Struts CVE-2017-5638 Remote Code Execution Vulnerability https://t.co/dopJdWyGeT,vuln apache struts cve-2017-5638 remote code execution vulnerability
1,O O O O O O O O O PRO PRO VER,840036071425601537,1,1,0,Don't Get Zapped by the Struts-Shock Vulnerability Affecting Apache Struts 2 https://t.co/y0lmfYPPlY,don t get zapped by the struts-shock vulnerability affecting apache struts 2
1,O ORG PRO O O O VUL VUL,841804426562158592,0,0,1,threatmeter: Adobe Flash AVC Header Slicing Heap Overflow https://t.co/QU6q06B4sB,threatmeter adobe flash avc header slicing heap overflow
1,O O ORG PRO O O VUL VUL O,839211581078552577,0,0,1,[webapps] - Bull/IBM AIX Clusterwatch/Watchware - Multiple #Vulnerabilities https://t.co/Gh6PdTppO2 #ExploitDB,webapps bull ibm aix clusterwatch watchware multiple vulnerabilities exploitdb
1,O ID ID ID PRO O O O,839556344067702784,1,1,0,Bugtraq: [SECURITY] [DSA 3804-1] linux security update https://t.co/Izao2aOGiz #bugtraq,bugtraq security dsa 3804-1 linux security update bugtraq
1,O ORG PRO PRO ID VUL VUL VUL,841729005543936003,0,0,1,Vuln: Adobe Flash Player CVE-2017-3000 Information Disclosure Vulnerability https://t.co/3U3C0Xk6LB,vuln adobe flash player cve-2017-3000 information disclosure vulnerability
1,ID O O O O PRO O ID O VER,841738080654655488,0,0,1,MS17-016 - Important: Security Update for Windows IIS (4013074) - Version: 1.0 https://t.co/dGCOPjRE3Y,ms17-016 important security update for windows iis 4013074 version 1.0
1,O O O O O O ID O O PRO PRO VER,841688193485438977,1,1,0,Canadian agency breached as hackers exploit CVE-2017-5638 flaw in Apache Struts 2 https://t.co/5HV1XvX9Ly,canadian agency breached as hackers exploit cve-2017-5638 flaw in apache struts 2
1,O PRO PRO VUL VUL VUL VUL,839133305228378113,1,1,0,Vuln: Linux Kernel Multiple Information Disclosure Vulnerabilities https://t.co/gOLrMFqnKn,vuln linux kernel multiple information disclosure vulnerabilities
1,O PRO PRO VER PRO O VUL O,836178033405005824,1,1,0,threatmeter: Linux Kernel 4.4.0 (Ubuntu) - DCCP Double-Free PoC https://t.co/A4PBXVnKBX,threatmeter linux kernel 4.4.0 ubuntu dccp double-free poc
1,ID O O O O O PRO PRO ID O VER,841738079236947969,0,0,1,MS17-006 - Critical: Cumulative Security Update for Internet Explorer (4013073) - Version: 1.0 https://t.co/dBOzWUkHuf,ms17-006 critical cumulative security update for internet explorer 4013073 version 1.0
-1,,841152618890125312,1,1,0,Bugtraq: Joomla com_carocci Component - 'isbn' Parameter Sql Injection Vulnerability https://t.co/4O5cpitFtf #bugtraq,bugtraq joomla com carocci component isbn parameter sql injection vulnerability bugtraq
1,O ORG PRO PRO ID VUL VUL VUL VUL VUL VUL VUL O,841787476423397378,0,0,1,Vuln: Adobe Flash Player APSB17-07 Multiple Use After Free Remote Code Execution Vulnerabilities https://t.co/JrJ7aU4mEh,vuln adobe flash player apsb17-07 multiple use after free remote code execution vulnerabilities
1,ORG O O O VER VUL VUL VUL O,836388787848638466,0,0,1,SAP BusinessObjects Financial Consolidation 10.0.0.1933 Cross Site Scripting https://t.co/rxoVatovyn #exploit,sap businessobjects financial consolidation 10.0.0.1933 cross site scripting exploit
1,O O O PRO O O O,836292530996150273,1,1,0,Hackers now hit MySQL databases with ransomware https://t.co/HbGWNI4Ys2,hackers now hit mysql databases with ransomware
1,O PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL,841394836632698880,1,1,0,Vuln: Linux Kernel CVE-2016-8650 Null Pointer Deference Local Denial of Service Vulnerability https://t.co/F9Khkt1s7Y,vuln linux kernel cve-2016-8650 null pointer deference local denial of service vulnerability
-1,,836704029220667392,0,1,1,Sparkjava 2.5 Directory traversal Vulnerability https://t.co/LA6uZ6qdsC,sparkjava 2.5 directory traversal vulnerability
1,PRO VER O O O O O O O O O O ORG O O PRO O,836534898076831744,0,0,1,Chrome 56 Crypto Upgrade Makes Thousands of Computers Using BlueCoat to Fail: Google’s latest Chrome… https://t.co/Rjw16z7gxq #infosec,chrome 56 crypto upgrade makes thousands of computers using bluecoat to fail google s latest chrome infosec
1,O ORG PRO O O ID VUL VUL VUL VUL O,842269232637198336,0,0,1,#Vuln: #Microsoft #Windows Graphics Component CVE-2017-0108 Remote Code Execution Vulnerability https://t.co/YHwmjOagWB #bugtraq,vuln microsoft windows graphics component cve-2017-0108 remote code execution vulnerability bugtraq
-1,,836656283277127680,0,0,1,Home &amp; Office : Buffy the Vampire Slayer Adult Coloring Book https://t.co/HnvxBRr7k8,home amp office buffy the vampire slayer adult coloring book
-1,,838826566721339392,0,0,1,#Windows10 Tip: Learn how to set up Cortana to automatically remind you of your commitments: https://t.co/7ZsB15jCn8 #WindowsTip https://t.co/dIzOyDbXeD,windows10 tip learn how to set up cortana to automatically remind you of your commitments windowstip
-1,,839907188550295552,1,0,0,threatmeter: Fedora 24 : suricata (2017-f9f3a78148) https://t.co/HfjT13xF4N,threatmeter fedora 24 suricata 2017-f9f3a78148
-1,,841931317604438019,1,1,0,[webapps] - Joomla! Component Vik Rent Items 1.3 - SQL Injection https://t.co/6ZN1EHUVd2,webapps joomla component vik rent items 1.3 sql injection
1,O ORG PRO O O PRO VER O VUL VUL,841961748290760708,0,0,1,threatmeter: Microsoft Windows up to Server 2016 Uniscribe buffer overflow https://t.co/mFyrwoFyfI,threatmeter microsoft windows up to server 2016 uniscribe buffer overflow
-1,,838883347740966912,1,1,0,#0daytoday #Responsive Events &amp;amp; Movie Ticket Booking Script - SQL Injection [#0day #Exploit] https://t.co/z4v4ksCBhq,0daytoday responsive events amp amp movie ticket booking script sql injection 0day exploit
1,O PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL,839841498485129216,1,1,0,Vuln: Linux kernel CVE-2017-6346 Use After Free Local Denial of Service Vulnerability https://t.co/WZYFKT7qBA,vuln linux kernel cve-2017-6346 use after free local denial of service vulnerability
-1,,840375044962422788,0,0,1,@Windowsill_221B We're collecting feedback ehre: https://t.co/7WLCPIjMr7 Please take a moment to post your thoughts.,windowsill 221b we re collecting feedback ehre please take a moment to post your thoughts.
1,ORG PRO PRO VER VER VER O O VUL VUL,841941913909485568,0,0,1,Adobe Flash Player up to 24.0.0.221 Primetime TVSDK buffer overflow https://t.co/DdYHkc7wjX,adobe flash player up to 24.0.0.221 primetime tvsdk buffer overflow
1,O PRO PRO VUL VUL VUL VUL,839157748508016641,1,1,0,Vuln: Linux Kernel Multiple Information Disclosure Vulnerabilities https://t.co/UfDsCDbvL6,vuln linux kernel multiple information disclosure vulnerabilities
-1,,837037432122052617,0,0,1,#0daytoday #WordPress Global Content Blocks 2.1.5 Plugin - Cross-Site Request Forgery Vulnerability [#0day #Exploi… https://t.co/mHqK8qKWtg,0daytoday wordpress global content blocks 2.1.5 plugin cross-site request forgery vulnerability 0day exploi
-1,,836643636876095488,0,0,1,Popular Android Password Managers Expose Credentials https://t.co/e09qpMY2hz,popular android password managers expose credentials
-1,,836200627369885696,1,1,1,The latest #Linux Webserver #Security! https://t.co/eRHOKEsB40 Thanks to @SandroKeil @priyanshu_itech #wordpress #infosec,the latest linux webserver security thanks to sandrokeil priyanshu itech wordpress infosec
-1,,840286613808791552,0,0,1,@DJVorTechS We're glad you took the plunge! Do you have any favorite Windows 10 features yet?,djvortechs we re glad you took the plunge do you have any favorite windows 10 features yet
-1,,836658754942750721,1,1,0,Vuln: Sage XRT Treasury CVE-2017-3183 SQL Injection Vulnerability https://t.co/6vchyjx4hU,vuln sage xrt treasury cve-2017-3183 sql injection vulnerability
1,O PRO O VUL VUL VUL VUL VUL VUL O O,839272786367557632,1,1,0,#0daytoday #Struts2 S2-045 Remote Command Execution Exploit  [remote #exploits  #0day #Exploit] https://t.co/BsP4r5vRmP,0daytoday struts2 s2-045 remote command execution exploit remote exploits 0day exploit
-1,,839644908264751104,0,0,1,"@Lucasschafer1 We love your support, Lucas! Which features are you enjoying the most in Windows 10?",lucasschafer1 we love your support lucas which features are you enjoying the most in windows 10
1,PRO VER VER O O ID,841732503857704961,1,0,0,Ubuntu 12.04 LTS : icoutils vulnerabilities (USN-3226-1) https://t.co/1jytvGrogP,ubuntu 12.04 lts icoutils vulnerabilities usn-3226-1
-1,,839314640840589312,1,1,0,threatmeter: CVE-2016-9728 IBM Qradar 7.2 is vulnerable to SQL injection. A remote attacker could send specially-c… https://t.co/DU6sdob8CF,threatmeter cve-2016-9728 ibm qradar 7.2 is vulnerable to sql injection a remote attacker could send specially-c
1,O ID PRO O O,842068561099141131,0,1,0,NA - RHSA-2017:0527 - tomcat6 security update https://t.co/rGi7un9Sme,na rhsa-2017 0527 tomcat6 security update
1,O O O O O O ORG PRO O O,841582205528817665,0,0,1,Several high #risk 0-day #vulnerabilities affecting SAP HANA found https://t.co/BoQAUK4MhH #HelpNetSecurity,several high risk 0-day vulnerabilities affecting sap hana found helpnetsecurity
-1,,837072067015004161,0,0,1,@KamiPankaj Right on! What else are you using to stay productive on Windows?,kamipankaj right on what else are you using to stay productive on windows
-1,,836859095500087298,0,0,1,Bugtraq: Admin Custom Login WordPress plugin affected by persistent Cross-Site Scripting via Logo URL field https://t.co/Pv2BNu1lte,bugtraq admin custom login wordpress plugin affected by persistent cross-site scripting via logo url field
-1,,836972720608817152,0,0,1,"AIX-on-Power-as-a-service is a thing? Yup, a cloud just went there https://t.co/Y2QxRfaWAo",aix-on-power-as-a-service is a thing yup a cloud just went there
-1,,839451524526977024,1,1,0,#0daytoday #Envato Clone Script - SQL Injection Vulnerability  [webapps #exploits #Vulnerability #0day #Exploit] https://t.co/OMgzmjiwWV,0daytoday envato clone script sql injection vulnerability webapps exploits vulnerability 0day exploit
1,ORG PRO VER VUL VUL VUL,836704051895107585,0,1,0,Oracle JDK 1.7.0 Obtain Information Vulnerability https://t.co/Du3bUSfAWR,oracle jdk 1.7.0 obtain information vulnerability
1,O ORG PRO O O ID VUL VUL VUL VUL O,841775209052950528,0,0,1,Vuln: Microsoft Windows Graphics Component CVE-2017-0073 Local Information Disclosure Vulnerability https://t.co/ASDrY1Vliu #bugtraq,vuln microsoft windows graphics component cve-2017-0073 local information disclosure vulnerability bugtraq
-1,,839438086656315392,1,1,0,Groupon Clone #Script 3.01 #SQL #Injection https://t.co/zu5yU75Xkm #CXSECurity,groupon clone script 3.01 sql injection cxsecurity
-1,,836178651481780224,1,1,0,[webapps] - Joomla! Component Appointments for JomSocial 3.8.1 - SQL Injection https://t.co/mENRzeEdNS,webapps joomla component appointments for jomsocial 3.8.1 sql injection
1,PRO ID PRO O O,836298650087276545,1,0,0,Debian DSA-3796-1 : apache2 - security update https://t.co/1UqcAtAiQr,debian dsa-3796-1 apache2 security update
1,O O PRO PRO VUL VUL VUL VUL VUL,805724779223416832,1,1,0,threatmeter: Vuln: Linux Kernel Multiple Local Memory Corruption Vulnerabilities https://t.co/DeOuJquVvY,threatmeter vuln linux kernel multiple local memory corruption vulnerabilities
1,ORG O O O O O O O,841925945900560385,0,0,1,SAP pushes 25 patches and two patch patches https://t.co/e3W1UEG9Jb,sap pushes 25 patches and two patch patches
1,O PRO PRO ID VUL VUL VUL VUL VUL VUL VUL VUL O,841702999445528576,1,1,0,#Vuln: #Linux kernel CVE-2017-6874 Use After Free Local Denial of Service #Vulnerability https://t.co/eG2HqC2pVb #bugtraq,vuln linux kernel cve-2017-6874 use after free local denial of service vulnerability bugtraq
-1,,836972162737123329,0,0,1,threatmeter: Global Content Blocks Plugin 2.1.5 on WordPress cross site request forgery https://t.co/A7VGBGX0B4,threatmeter global content blocks plugin 2.1.5 on wordpress cross site request forgery
1,ORG ORG ID ID ID O,842045186679140354,0,1,1,Red Hat Security Advisory 2017-0535-01 https://t.co/eSlWmodB1u #advisory,red hat security advisory 2017-0535-01 advisory
